4.203481109551807093e-03 1.931200192081149376e-04 1.000000000000000048e-04
4.466695496825852721e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.006159526845698321e-03 6.570794389734768357e-03
1.000000000000000048e-04 5.510314254495039289e-03 1.000000000000000048e-04
6.829734905020847825e-03 1.000000000000000048e-04 1.000000000000000048e-04
8.033660733725673728e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.949659879944316701e-03 1.000000000000000048e-04 1.000000000000000048e-04
6.489010079832272654e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.582854723625987569e-03 1.000000000000000048e-04 1.000000000000000048e-04
4.571534511490437172e-03 2.134741751646278100e-03 1.000000000000000048e-04
7.360378038000089940e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.068394966569555932e-02 1.000000000000000048e-04
5.526996446504393520e-03 1.000000000000000048e-04 2.113433436458421282e-04
4.455759528287401780e-03 1.000000000000000048e-04 1.000000000000000048e-04
3.050157043062553478e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 5.418973349154298895e-03 2.072786937159037078e-03
1.000000000000000048e-04 5.105959090952430675e-03 1.000000000000000048e-04
1.000000000000000048e-04 1.000000000000000048e-04 2.399853316889861976e-03
1.000000000000000048e-04 5.052220676606194311e-03 8.058074704986869586e-04
4.164983703543310989e-03 1.000000000000000048e-04 5.185438167267180471e-04
3.258968791585304357e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 7.942209849830142443e-03 2.411587303501436848e-03
3.947133418689448801e-03 4.969820195464419617e-03 1.000000000000000048e-04
7.181336393897303633e-03 1.000000000000000048e-04 1.000000000000000048e-04
8.556524889875511200e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.004202579841651129e-02 1.000000000000000048e-04
5.236800543331927849e-03 1.000000000000000048e-04 1.110439281103796746e-04
4.275310312905988494e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.000000000000000048e-04 2.539126071777081297e-03
5.206108394510633453e-03 1.000000000000000048e-04 1.000000000000000048e-04
