1.814484983527699485e+07
3.816982588097949629e+05
3.766884171418151236e+05
3.739986692670608754e+05
3.722105870100423344e+05
3.709307711014462984e+05
3.699668941287563648e+05
3.692153489985455526e+05
3.686144835824804031e+05
3.681227662202789797e+05
3.677132292203899124e+05
3.673677278192765079e+05
3.670728446210377733e+05
3.668185679162334418e+05
3.665969145258339122e+05
3.664020288149525295e+05
