2.502675696280852458e-02 4.261717223886610575e-03 3.163164474254134134e-02
2.173665917921579268e-04 1.125351747192591165e-07 1.125351747192591165e-07
2.064337159884313544e-03 1.125351747192591165e-07 1.125351747192591165e-07
7.369232937292323482e-03 1.284955938600621439e-03 3.185685988031471041e-03
2.420206681784242350e-02 5.520873392730668225e-03 2.715858631549157923e-02
1.125351747192591165e-07 3.080072071810021142e-03 1.182415493149921752e-03
1.125351747192591165e-07 5.556272581646754319e-03 5.817751563454291730e-02
1.125351747192591165e-07 1.047259191979627198e-02 1.125351747192591165e-07
1.125351747192591165e-07 1.125351747192591165e-07 1.125351747192591165e-07
1.876339376781893968e-03 1.017192368378237868e-04 1.125351747192591165e-07
1.125351747192591165e-07 1.125351747192591165e-07 1.125351747192591165e-07
1.125351747192591165e-07 2.076783247514119891e-03 1.125351747192591165e-07
1.548654926020784145e-03 1.125351747192591165e-07 1.125351747192591165e-07
1.005269701311523869e-03 1.125351747192591165e-07 1.125351747192591165e-07
7.099754048940433958e-03 1.125351747192591165e-07 1.046491120756622671e-02
1.125351747192591165e-07 1.023292203599652844e-03 1.125351747192591165e-07
1.125351747192591165e-07 1.125351747192591165e-07 1.125351747192591165e-07
1.125351747192591165e-07 5.014149766665968204e-04 1.125351747192591165e-07
1.125351747192591165e-07 1.022188437266922803e-03 1.125351747192591165e-07
1.125351747192591165e-07 5.013762793364553256e-04 1.125351747192591165e-07
4.800755479994294177e-04 1.125351747192591165e-07 1.125351747192591165e-07
3.411513879616983984e-03 1.125351747192591165e-07 1.125351747192591165e-07
1.125351747192591165e-07 2.967811098620482761e-03 7.156408124218101470e-03
1.125351747192591165e-07 1.125351747192591165e-07 1.125351747192591165e-07
1.125351747192591165e-07 1.125351747192591165e-07 1.125351747192591165e-07
7.453189594870090725e-04 1.125351747192591165e-07 1.125351747192591165e-07
2.069101386262254660e-03 1.125351747192591165e-07 1.125351747192591165e-07
1.125351747192591165e-07 1.125351747192591165e-07 1.125351747192591165e-07
1.125351747192591165e-07 1.279763921576336895e-03 1.125351747192591165e-07
1.125351747192591165e-07 5.014185193474104572e-04 1.125351747192591165e-07
1.125351747192591165e-07 1.284871951251725973e-03 1.125351747192591165e-07
2.247553272545571514e-04 1.125351747192591165e-07 1.125351747192591165e-07
3.786408786762786999e-02 1.125351747192591165e-07 5.104974598721749579e-02
4.814433248244114733e-04 1.125351747192591165e-07 1.125351747192591165e-07
3.945536189802373067e-04 1.125351747192591165e-07 4.906264317911636710e-03
