1.659398226218058471e-03 2.270085383126883491e-04 1.000000000000000048e-04
1.792255411426900771e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 9.785727318787555522e-04 6.612316179724237256e-03
5.560419941229377896e-04 4.588289254359339750e-03 1.000000000000000048e-04
2.614363773822429501e-03 1.062915031683580696e-04 1.000000000000000048e-04
3.189688394969956899e-03 1.000000000000000048e-04 1.000000000000000048e-04
7.351438548282989175e-04 1.000000000000000048e-04 1.000000000000000048e-04
2.411647571868036702e-03 1.000000000000000048e-04 1.067959458718589967e-04
1.018559186368391684e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.625353636552327513e-03 1.961673422456900774e-03 1.262324707901191494e-04
2.917963589948304164e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.010660912046753949e-02 1.000000000000000048e-04
1.982871192987973024e-03 1.000000000000000048e-04 2.774565242045491068e-04
1.815703000881174582e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.198935049317251169e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 4.931777095069011727e-03 2.162395576136671473e-03
3.781735232739165333e-04 4.427775273416298396e-03 1.000000000000000048e-04
1.000000000000000048e-04 1.000000000000000048e-04 2.392488498234440590e-03
1.000000000000000048e-04 4.520202022037174243e-03 8.998243310222611658e-04
1.428730172489089435e-03 1.000000000000000048e-04 5.779805097089503593e-04
1.263778778430849417e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 7.234785176608175654e-03 2.539974909054426751e-03
1.651091262947051866e-03 4.500623387209517524e-03 1.000000000000000048e-04
2.860114233030882323e-03 1.000000000000000048e-04 1.000000000000000048e-04
3.344001559914446496e-03 1.088284121953944167e-04 1.000000000000000048e-04
1.594967556568186048e-04 9.331254180619920693e-03 1.000000000000000048e-04
1.872238368260616907e-03 1.000000000000000048e-04 1.680480775486547140e-04
1.440139860554034718e-03 1.000000000000000048e-04 1.430867273610542589e-04
3.004201240087600480e-04 1.000000000000000048e-04 2.392867175214347716e-03
2.023536198873166023e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.000000000000000048e-04 2.938468744598323606e-03
2.576825332202631325e-03 1.000000000000000048e-04 1.019484126368154627e-03
4.611698771348708551e-04 1.324239329401281483e-03 3.215641093089119298e-03
3.283680488881990205e-03 1.198800372603511333e-04 1.000000000000000048e-04
1.885200574277597768e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.498194577267169180e-03 4.976823932601598388e-03 1.000000000000000048e-04
1.140158822032443040e-03 1.000000000000000048e-04 2.219192183440865727e-04
3.839666924976519249e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.181957952929338276e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.969503790515028056e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.415365955697400150e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.409097770499791645e-04 4.258089754730161672e-03 1.000000000000000048e-04
2.234695342672450395e-03 1.633907029437394235e-04 1.761460613801933174e-04
1.911680056415469321e-03 3.274162099347617105e-04 1.205377560997411546e-04
2.070170795427181236e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.358128053732209116e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.405664190584314651e-03 1.855563573356819448e-03 2.248433926307706848e-04
2.035039182175762094e-03 1.000000000000000048e-04 1.663609807004397202e-04
6.409223282003447637e-04 2.748745470125800189e-03 1.092621424480720810e-04
2.385528917655174979e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.636703481554890134e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.513556669183996100e-03 6.702388052422107766e-04 1.000000000000000048e-04
2.555959609794085027e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.098319189377720698e-03 4.428260050624747285e-03 1.000000000000000048e-04
1.476551760332647746e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.739928236718433444e-03 1.000000000000000048e-04 1.576957718294421914e-03
1.564483217526047281e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.960883809465538309e-04 1.000000000000000048e-04 2.645209156982283438e-03
2.409029230507631677e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 2.792211891375765472e-03 3.511287928393579116e-03
1.554845732313523635e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.583618316721558467e-03 1.000000000000000048e-04 1.000000000000000048e-04
8.100022947199166448e-04 1.000000000000000048e-04 2.298627912649270962e-03
1.236802861544577170e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.577655434106797403e-04 1.000000000000000048e-04 6.615047078898160342e-03
1.142849355187960025e-03 1.000000000000000048e-04 2.028752281108679723e-03
6.871954774770037185e-04 1.263961963260953284e-04 1.000000000000000048e-04
2.330717476179448248e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.436949778503556407e-03 1.000000000000000048e-04 1.581143363835549331e-04
1.200174515352623672e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.338276788694428999e-03 1.000000000000000048e-04 1.165991525847398947e-03
2.067496373528918997e-03 1.000000000000000048e-04 1.000000000000000048e-04
4.745743585541871141e-04 3.751882813089358216e-03 1.000000000000000048e-04
1.531590315525908127e-03 6.984721877396765644e-04 1.000000000000000048e-04
2.243139765369824273e-03 2.195253033959845878e-04 1.000000000000000048e-04
2.344987762819124473e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 9.146005786162330134e-03 1.000000000000000048e-04
1.000000000000000048e-04 3.256664476332324105e-03 2.736750678049310308e-03
2.000509245787093944e-03 7.771907779151291003e-04 1.000000000000000048e-04
2.402722339891507665e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.466616885081623911e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.501284287076054200e-03 1.000000000000000048e-04 1.000000000000000048e-04
5.824353741917890617e-04 1.000000000000000048e-04 1.423595087832440749e-04
1.000000000000000048e-04 9.773870288011188290e-03 1.070906081590922788e-04
7.527458338326777944e-04 1.000000000000000048e-04 2.170779561212560216e-03
2.380678119425636485e-04 2.353419293201347573e-03 4.261989964478627053e-03
1.000000000000000048e-04 4.601374612049044348e-03 2.407475686952052709e-04
1.986498415617705786e-03 1.000000000000000048e-04 4.536969153326185261e-04
1.000000000000000048e-04 1.339282243006921513e-04 2.353764997542944458e-03
1.873554322628699512e-03 1.000000000000000048e-04 8.511722690700193866e-04
1.000000000000000048e-04 1.000000000000000048e-04 2.690679770578445311e-03
3.150251727427564544e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.228138034471377288e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.607962988039968741e-03 3.797915810688560351e-03 1.000000000000000048e-04
7.935936289754688113e-04 1.000000000000000048e-04 7.399886395762019127e-04
1.281001520443640802e-03 1.000000000000000048e-04 1.529162739856286567e-04
1.971776484090467102e-03 1.000000000000000048e-04 1.220980371388180174e-04
1.285879656409402933e-03 1.000000000000000048e-04 1.000000000000000048e-04
3.232160692468930810e-04 1.640563299662993468e-03 3.020837348802873478e-03
2.368906264374601688e-03 1.439164117067374179e-03 1.000000000000000048e-04
1.000000000000000048e-04 1.000000000000000048e-04 2.891906656002455559e-03
3.180937037562294855e-03 6.145988989295933600e-04 1.000000000000000048e-04
1.799991665132932806e-03 1.006734753057158502e-04 3.233647466189129918e-04
1.754520046827435023e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.100272786828167737e-03 3.549123461025996840e-03 1.000000000000000048e-04
1.332880213653676827e-03 1.000000000000000048e-04 1.392479179308483603e-04
2.179053288900645834e-03 1.000000000000000048e-04 2.152763723445305644e-03
1.635554706764979875e-03 1.262186871445258179e-03 1.000000000000000048e-04
2.656935849491806351e-03 1.000000000000000048e-04 1.057896303649976484e-03
1.611311194007464427e-03 2.166549130460164679e-04 1.000000000000000048e-04
1.776784548572112651e-03 1.714088575074135289e-04 1.905527336933316492e-04
1.504896025018481569e-03 7.140250383381316823e-04 1.346268205942074882e-04
1.405762164367257505e-03 3.229387878811379366e-03 1.000000000000000048e-04
1.983365942392645211e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.234314974450516203e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.217483979444165419e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.184720200657897460e-02 1.000000000000000048e-04
1.775988241540488177e-03 1.198352183560024570e-03 1.000000000000000048e-04
2.777623606071925183e-03 1.000000000000000048e-04 1.000000000000000048e-04
4.885234006237518765e-04 1.000000000000000048e-04 1.765801272030111547e-03
2.492200716748316051e-03 1.758425459883400442e-04 1.000000000000000048e-04
1.760475891601015735e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.000000000000000048e-04 7.913080975651244978e-03
6.047457649357764614e-04 1.000000000000000048e-04 2.041301933740741984e-03
1.000000000000000048e-04 8.243829820454956839e-03 1.000000000000000048e-04
2.231660805612479398e-03 4.188065122037672758e-04 1.000000000000000048e-04
1.733361037115101460e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.618057471774290663e-03 1.000000000000000048e-04 1.000000000000000048e-04
9.796791614994453373e-04 1.000000000000000048e-04 1.389047968241129821e-04
2.429515658512319907e-03 1.000000000000000048e-04 1.000000000000000048e-04
5.409461827115999129e-04 2.517129268790367028e-03 1.000000000000000048e-04
9.391240728419672154e-04 2.319705930532810559e-03 3.041699710874566165e-04
1.322481971823523048e-03 1.650483993630177167e-03 1.000000000000000048e-04
1.000000000000000048e-04 6.340819361603795661e-03 2.503916672256878764e-03
1.292696440033424057e-03 1.000000000000000048e-04 2.811894143012843000e-03
1.698167143397219655e-03 1.073933398143004980e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.000000000000000048e-04 5.977462750900434940e-03
3.359046770164456053e-04 6.516229514208591624e-03 1.000000000000000048e-04
1.193711741895446630e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.908368966288268931e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.589088340100456284e-03 1.000000000000000048e-04 1.000000000000000048e-04
8.929648413748600801e-04 1.074423480391698097e-04 1.000000000000000048e-04
2.090377385223530626e-03 1.000000000000000048e-04 3.711353465517410019e-04
2.736023881782780553e-04 1.083676025076938873e-02 1.000000000000000048e-04
1.744074380646366395e-03 3.287278627623184575e-03 1.000000000000000048e-04
1.916561728456003854e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.086466813964460411e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.501246228763007173e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.251180289448335049e-03 1.000000000000000048e-04 1.287085670346828272e-04
2.335139565748042562e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.758280149073918009e-03 1.159215036064116435e-03 1.129281549588251365e-04
2.050012702655447210e-03 1.000000000000000048e-04 1.374262095402927050e-04
2.378882699306835661e-03 3.129548016620910169e-03 2.009618022438941075e-04
2.409247332529337610e-03 1.688757263123656367e-04 1.000000000000000048e-04
1.125217515977317050e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.111010299264959138e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.346061399814333530e-03 7.262114549087665162e-04 1.000000000000000048e-04
2.318012410052477587e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.000000000000000048e-04 1.000000000000000048e-04 6.498712377765318397e-03
2.844674475288916566e-04 1.074416221184590174e-02 1.000000000000000048e-04
2.261590505110901411e-03 1.032541761025172370e-04 1.000000000000000048e-04
4.547496259778668242e-04 4.241255805280411129e-03 1.000000000000000048e-04
2.529148656877809685e-03 1.075558607458932986e-04 1.000000000000000048e-04
1.000000000000000048e-04 5.699195176859662548e-04 8.110864472279990037e-03
1.000000000000000048e-04 1.000000000000000048e-04 9.146817694013771594e-03
3.160758546456768348e-03 1.000000000000000048e-04 6.345088551212403009e-04
8.177472448411395121e-04 1.000000000000000048e-04 8.075467909032333367e-04
1.595770359243740485e-03 2.513523762609326528e-03 1.350432235613763894e-04
3.788062557469861749e-04 4.703260579614138709e-03 1.000000000000000048e-04
8.178589768175430598e-04 3.407984836128583224e-04 3.032548818014361037e-04
2.517388911640720123e-03 1.000000000000000048e-04 1.000000000000000048e-04
1.500379473078749604e-03 1.000000000000000048e-04 1.000000000000000048e-04
2.392302657469970624e-03 1.000000000000000048e-04 1.000000000000000048e-04
