1.809784626627195254e+07
3.323261361098010093e+05
3.264679721227768459e+05
3.231342286175026093e+05
3.208192881452498259e+05
3.190870893724169582e+05
3.177285563573706313e+05
3.166265276156342006e+05
3.157106326305382536e+05
3.149293839629383292e+05
3.142545146034643403e+05
3.136598004647095222e+05
3.131285612698412733e+05
3.126492910644024378e+05
3.122107173017286696e+05
3.118074713282319717e+05
